Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.87,1153.2678389071145,4500.326064870482,37588.82329361734,0.19986862028796465,2560.5786723752385,42500.41050617536,1329.0380452242189,1210.3057532332932,74.20614049107442,22.21055433871982,1.1872636803741731e-05,0.10505469504826769
0.88,1151.6723950321616,4500.10696820251,37591.095814974,0.19900696105254595,2563.264872785677,42495.592124319555,1326.925232566351,1208.5630547054393,73.97612131289358,22.14041324356009,1.1847756834066345e-05,0.10524190865518684
0.89,1150.1567338067384,4499.901963078843,37593.256605284994,0.19818574872928985,2565.8195023625435,42491.015941694524,1324.919200554907,1206.9073426262523,73.75789917491295,22.074275082596063,1.182393227215357e-05,0.10542041248194493
0.9,1148.719595223869,4499.721393653943,37595.31416578511,0.19738391074643138,2568.255378428229,42486.68273977995,1323.0191649675824,1205.3371707495546,73.55013820892053,22.013138108299657,1.1800369126864283e-05,0.10559159287664588
0.91,1147.3566440241989,4499.560796254856,37597.272242949024,0.19660626002729925,2570.57594654512,42482.57776294497,1321.2188905130756,1203.8478557196456,73.35253159474378,21.956379758885664,1.1777282623973642e-05,0.10575545819753045
0.92,1146.082021750053,4499.502306675825,37599.161767808604,0.19570925116532192,2572.8385640387046,42478.77850572236,1319.54463976816,1202.4541584096876,73.15896807504546,21.912802480287944,1.174904928912109e-05,0.10592007190033703
0.93,1144.9063088971327,4499.611326444235,37601.00796481946,0.1945808074815699,2575.0901994582737,42475.34407222151,1318.0163322222418,1201.1670682959655,72.9645352544219,21.88932420922609,1.1711236804709561e-05,0.10609196463928393
0.9400000000000001,1143.8797635710846,4500.140738370577,37602.89571317271,0.192795049825448,2577.495216998511,42472.53242074739,1316.7237737761868,1200.0391579812783,72.75179063256128,21.913270797041026,1.1646928916676876e-05,0.10629521519399573
0.9500000000000001,1143.3177602155195,4502.6044781421515,37605.30572306657,0.18785578087545174,2581.0112146161605,42471.926442133714,1316.2259439878237,1199.3993694107924,72.41872787229829,22.150593026176356,1.1456202383038305e-05,0.10667210858259216
0.96,1143.7968639471273,4509.774676373485,37609.03994167255,0.1756517555175976,2587.39681783927,42476.350331432135,1317.5629473492536,1199.8324184013943,71.77854960378104,22.922253678424834,1.0967200858589352e-05,0.1074829544291854
0.97,1147.0211951390215,4529.91586957697,37616.06511889659,0.1463486351876659,2601.9384358290035,42493.78988890219,1323.9495205521341,1202.951153678833,70.26553432671984,25.31167058867564,9.729257272004432e-06,0.10950109848739412
0.98,1156.1293254245238,4578.902856252193,37627.90789397251,0.09340008190838608,2635.1216853164638,42536.90681213854,1342.4091593286278,1210.8163230516886,66.71831670124273,32.380165049245214,7.223665984859128e-06,0.11419670087212999
0.99,1172.1333595249203,4663.526626456897,37634.99490791207,0.04157616240627497,2692.311737351447,42598.31142252827,1380.3019671473,1219.644788849385,60.41044263719066,50.062366760058595,4.191491811891026e-06,0.12200633209910088
1.0,1189.2531897169913,4757.012758867965,37623.16639255617,0.015994157226376246,2756.8861034603624,42636.92577204734,1434.1843326836054,1216.9633277010544,52.967355634362285,82.06176346861336,2.1869661568316204e-06,0.13012459792819936
