table_id,mixture,T_K,co2_loading_mol_per_mol_mea,co2_loading_uncertainty,mea_wt_pct,sugar_wt_pct,water_wt_pct,property_or_metric,units,value,comparison_or_reference,source_locator,evidence_label,claim_scope,K_G_x10e4_mol_m2_kPa_s,D_CO2_x10e9_m2_s,H_CO2_kPa_m3_kmol,k_l_x10e5_m_s,k_g_x10e2_m_s,k_ov_s_1,Ha,E_inf,zotero_collection_key,zotero_parent_key,zotero_attachment_key,local_companion_locator
S5,30 wt% MEA + 20 wt% sugar,335.17,0,,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.37,1.03,7506,4.28,3.77,646681,604,39646,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,303.50,0.100,0.001,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,10.24,0.36,5151,1.55,3.83,88370,365,3254,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,311.70,0.100,0.001,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.73,0.46,5866,1.98,3.87,120183,377,4041,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,320.17,0.100,0.001,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,13.88,0.60,6661,2.56,3.47,177220,404,4849,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,328.45,0.100,0.001,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,16.68,0.77,7493,3.27,3.51,265984,440,6093,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,336.35,0.100,0.001,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,19.48,0.95,8337,3.99,3.52,385949,481,7614,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,304.51,0.200,0.003,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.95,0.33,5681,1.43,3.85,67972,334,2538,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,312.31,0.200,0.003,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.67,0.43,6448,1.84,3.88,103005,363,3275,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,320.01,0.200,0.003,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,11.75,0.55,7260,2.36,3.93,155040,394,4195,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,328.19,0.200,0.003,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.41,0.70,8181,2.96,3.76,246948,445,5505,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,338.97,0.200,0.003,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,18.66,0.85,9487,3.53,3.66,498528,586,8501,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,303.78,0.300,0.004,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,05.57,0.26,6143,1.12,3.83,47444,316,1910,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,311.70,0.300,0.004,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.75,0.34,7022,1.47,3.88,70756,337,2643,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,319.94,0.300,0.004,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.95,0.46,8009,1.95,3.89,97877,345,3235,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,327.05,0.300,0.004,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.41,0.58,8919,2.45,3.69,139536,369,3734,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,336.29,0.300,0.004,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,12.40,0.73,10183,3.03,3.62,266505,461,4795,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,304.12,0.400,0.005,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,03.15,0.23,6871,0.97,3.88,21151,228,813,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,312.29,0.400,0.005,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,03.57,0.30,7926,1.26,3.90,27854,230,1003,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,320.21,0.400,0.005,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,04.47,0.39,9032,1.65,3.90,43939,252,1329,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,328.73,0.400,0.005,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,04.87,0.52,10314,2.17,3.93,51620,239,1502,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 20 wt% sugar,339.47,0.400,0.005,30,20,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.95,0.69,12064,2.87,3.74,112043,308,2635,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
